 837.373947 390.072402 386.013547 376.112330 401.727516 60.792368 60.448505 58.957815 60.635263 34.159639 33.698500 35.091855 31.657383 34.657163 34.210267 129.213106 129.136105 125.899940 130.904314 166.818906 87.873139 85.737136 89.767452 165.249401 86.769242 81.290079 88.593024 161.838219 86.108984 82.014053 87.265641 163.952323 88.385116 87.878261 86.776677 183.537076 183.695946 179.684628 188.215352 296.967133 150.126245 144.645910 152.687046 293.210885 147.913882 139.374025 151.240097 289.362023 146.650029 141.574405 148.352834 287.759165 147.246157 147.907376 144.424176 368.287292 416.000769 393.551350 417.991891 404.976938 390.491502 32.164842 30.510595 30.984599 28.922491 30.354823 34.258876 34.369608 33.226590 34.017512 33.013341 32.032727 31.791057 33.511283 33.569558 31.872242 82.778870 77.918809 80.548731 74.917095 78.313744 81.236559 86.328139 87.751529 84.968227 87.037246 78.654005 88.023110 85.273199 82.307549 81.900598 77.285263 87.269443 83.110804 84.631475 84.569845 73.541582 84.061506 80.395143 85.419771 81.338185 78.109909 87.354579 82.019421 87.439728 82.111671 141.194936 132.873518 139.149438 130.310181 133.539852 136.205636 145.727796 150.241441 144.960346 146.987981 133.460708 151.297048 146.450693 138.757275 139.579324 128.753136 147.089965 138.733278 141.333812 140.914811 124.810266 142.169399 133.944071 144.767236 136.362884 133.804122 150.006476 140.885218 150.543122 140.946914 298.891143 48.855525 49.673144 48.662300 48.576004 94.395324 94.314597 94.339004 94.390379 3.618701 3.582114 3.631685 3.817374 3.684241 3.754308 35.651534 35.653002 35.650975 35.653927 11.340928 10.998586 11.138812 10.994694 11.229654 11.027736 90.806574 95.617295 94.341329 103.720909 102.438517 94.443565 29.047640 28.358230 31.166721 30.456894 27.799589 30.163169 33.376024 31.473463 30.029108 32.040172 31.731339 29.164094 34.323168 32.672221 31.751187 15.547910 15.429023 16.320635 16.010031 15.312198 15.783052 16.839800 16.431554 15.891682 16.601026 16.508239 15.756650 17.213072 16.743306 16.464664
 390.072402 868.961426 400.809223 390.559535 417.307469 61.468429 34.647520 33.464698 35.065187 62.523944 62.230364 64.026972 32.862756 35.929034 35.605690 167.220727 88.759102 85.952572 90.787234 131.993573 134.441049 132.728004 137.467101 88.342556 169.792348 84.224658 91.671395 85.838464 169.508156 85.101781 90.728552 88.183785 172.683750 91.103595 90.244512 297.995787 151.486252 147.827181 156.464275 188.120088 192.546421 187.643239 196.433555 149.592828 302.419186 144.502560 156.550577 146.786345 300.892037 146.852361 154.154356 147.200885 300.815455 153.370293 149.992566 430.071536 426.060013 437.018330 372.817873 374.155546 427.586754 35.526072 35.728000 31.086900 30.355373 35.799973 37.216662 31.940550 32.155255 36.318354 32.721402 31.925546 35.721275 29.660077 32.501949 31.701007 89.524849 89.807028 78.024925 75.962694 90.345296 91.082487 94.365173 80.989021 81.814156 93.971882 91.674265 94.507294 82.111176 80.347514 91.191651 80.896061 83.611086 85.233876 76.301084 84.821456 79.656682 82.511730 82.368620 76.011508 83.089484 91.937456 92.026149 91.614154 82.828701 80.283438 149.601060 150.772285 130.397834 127.482042 150.474903 155.225767 160.414618 137.700560 138.065536 160.633028 155.500054 159.846156 136.768045 133.059403 154.272740 141.015269 145.442192 147.018518 129.443232 146.743006 139.842357 141.981223 141.724677 129.372890 143.641301 157.171279 156.451801 156.879817 139.841858 135.799773 50.153535 298.892448 51.208489 51.319442 51.283855 94.413987 3.992065 3.772094 3.765026 94.519599 94.511155 94.576987 3.878529 3.749620 3.711471 35.658511 11.378684 11.178323 11.332319 35.665118 35.659722 35.659153 11.260476 11.406867 11.528306 111.687614 98.967576 109.050362 89.656900 91.634190 106.484640 34.718795 37.329911 31.339576 32.823935 37.391466 34.740425 28.930699 29.864347 33.576213 31.873052 31.511082 36.214332 27.710058 30.555277 31.589273 17.796653 18.473198 16.644493 17.057023 18.369704 17.693274 15.998432 16.176624 17.407305 16.716416 16.643604 18.215922 15.282745 16.428660 16.680495
 386.013547 400.809223 853.873238 382.677683 411.046538 34.408898 60.971115 32.987330 34.625323 62.436629 34.502899 35.991287 58.300704 62.736215 34.914768 87.687994 166.776384 84.768752 89.678561 88.293628 171.092123 87.627003 91.937450 130.286533 132.748992 124.688634 134.330074 84.712692 88.178488 160.534183 89.070729 87.177964 90.697132 170.453995 88.579441 149.672224 297.197826 145.711819 154.502549 150.229324 304.578254 147.563354 156.309718 184.770584 189.219863 177.915869 192.215330 145.044196 150.265402 287.733724 151.486618 145.871452 151.375983 300.386409 147.538858 394.052285 431.190837 402.973482 399.690355 399.961223 406.552048 33.869148 32.416736 31.549037 29.943028 32.620302 34.965628 33.442258 34.107509 35.557596 32.249672 32.267721 33.149794 32.210733 33.510831 31.412193 86.727770 82.037698 80.783337 76.791974 83.455946 85.750505 87.995860 85.148142 86.700739 91.224493 83.568784 90.228209 82.709083 82.522393 85.281540 79.879387 86.296775 82.476797 82.344747 85.556211 76.692105 86.444209 81.410021 82.022464 81.296995 83.787938 90.836949 85.004999 86.319806 80.750173 147.397358 138.197822 136.854407 131.584835 140.882918 144.372637 148.509794 145.359725 146.455720 154.553632 141.961003 155.699083 141.003583 138.632267 145.424291 135.004144 148.586188 139.585733 138.910929 144.420780 131.455314 146.523164 136.588631 138.583346 138.872379 143.290605 155.758163 145.196824 147.005288 139.123383 50.108391 50.306641 298.891906 47.912573 50.585858 3.787943 94.310208 3.690832 3.695063 94.531633 3.636461 3.616764 94.165389 94.492724 3.625235 11.357376 35.654314 11.032082 11.282418 35.658330 11.051933 11.266133 35.643756 35.654817 11.128400 99.663898 101.687025 98.626927 98.970355 100.226278 99.506161 31.907140 31.646145 31.976453 32.049642 31.747001 31.222202 31.430763 33.364831 32.695557 30.776238 32.311877 31.661399 31.500819 32.579945 30.987286 16.737881 16.662407 16.825960 16.831309 16.716620 16.545449 16.588370 17.007104 16.855828 16.505274 16.722500 16.619766 16.794427 16.841114 16.541090
 376.112330 390.559535 382.677683 835.131993 401.422426 33.374884 33.130588 58.916699 33.734676 33.921292 60.991304 35.154687 57.553600 34.437254 61.791858 85.140363 84.990967 162.007261 87.460866 85.573015 87.053939 165.938289 89.747230 84.624052 86.200026 157.868847 87.998696 125.637804 130.066820 123.565589 131.531721 84.998883 88.659632 87.422722 168.120582 145.668652 145.281162 291.009265 150.934913 145.544860 148.442967 292.649868 152.378035 143.506467 147.255949 282.723058 150.407699 178.530414 184.586001 176.754912 186.546589 142.096551 147.678088 147.134056 293.316718 380.046347 419.015047 396.585052 401.424580 395.426299 393.406642 33.238210 31.277136 31.138328 29.080532 31.577710 35.089691 33.636116 33.365876 34.154372 32.908889 31.598131 32.334912 31.988659 33.086710 31.563033 84.817848 79.598366 80.047122 74.854972 80.795107 84.178993 88.392962 85.955096 85.189855 87.824128 80.511519 90.204609 84.197997 80.794983 83.287292 78.509462 86.237072 83.476136 81.443534 84.067405 74.373506 84.329111 79.914691 81.678136 80.921037 81.192998 87.568422 82.993830 85.660875 81.101683 143.580361 135.046058 136.758509 129.199674 136.468713 141.108297 148.696165 146.939534 144.059826 148.924376 136.743329 154.211419 142.584538 135.865693 141.709915 131.936978 146.919232 139.663945 136.981838 141.095211 127.355707 142.666976 134.225754 138.366910 136.402803 138.916724 150.650105 141.964982 146.490315 139.044702 48.255016 48.848063 46.811265 298.889647 49.662972 3.652913 3.618175 94.382948 3.628228 3.612318 94.477239 3.595675 94.189573 3.570933 94.480611 10.861547 10.803695 35.657560 11.077694 10.855750 35.656023 11.278546 35.646834 11.049076 35.655923 93.250293 96.727994 94.876755 98.537717 99.022369 94.972910 30.799750 29.662020 31.427331 30.618055 29.988811 31.264113 31.937207 31.529690 29.700672 31.867450 30.939081 30.285900 31.268950 31.522838 31.405392 16.132313 15.839432 16.395791 16.090362 15.882145 16.418053 16.673790 16.510512 15.988015 16.581104 16.303590 15.990327 16.529119 16.416042 16.329850
 401.727516 417.307469 411.046538 401.422426 888.162068 35.818382 35.631195 34.548938 63.026951 36.467051 36.216668 64.835464 33.822239 63.903410 63.195557 91.285143 91.310796 88.832278 173.112604 91.641080 93.455342 91.852533 176.066830 90.761498 92.453881 86.679538 173.837102 88.448654 92.295855 87.408525 171.287214 133.822831 138.300089 136.805654 135.573488 155.933586 155.888119 152.751597 309.385821 155.596971 159.302634 154.432701 311.098986 153.611771 157.601918 148.521428 308.889440 150.946606 156.721666 150.485892 302.698039 188.763381 195.321903 194.685855 191.245602 405.223102 443.133598 415.498039 423.478720 417.145829 415.186731 35.058917 33.649880 32.874952 31.334813 33.834292 36.243826 35.256348 34.902362 36.792523 34.068942 33.540305 34.094573 34.370958 34.163829 33.601055 89.658778 85.434400 84.380217 80.547736 86.325386 89.053144 91.393293 90.045157 89.445489 94.232341 86.593842 93.521591 87.532667 85.780160 87.805527 83.010365 90.449238 86.560999 87.477323 87.128978 80.042406 88.330386 84.817026 87.296128 86.088549 87.163322 94.173696 87.642190 88.710764 86.438770 152.185023 144.028274 143.631250 138.199719 144.980429 149.739964 153.979729 153.750598 152.039097 158.662718 146.947347 161.135119 149.273779 144.148064 149.450243 139.710215 154.336759 145.470604 146.655968 146.953432 136.457303 149.649105 141.904198 146.978298 144.816639 148.796630 161.343413 149.598062 152.298039 147.848790 51.591914 52.097323 52.415196 52.216037 298.891310 3.749833 3.764956 3.815122 94.521303 3.717749 3.793032 94.578889 3.949135 94.502481 94.428376 11.471032 11.510305 11.481060 35.653642 11.479874 11.633737 35.657355 11.454240 35.659586 35.659634 103.591621 106.000110 102.104627 108.114119 105.678645 103.592723 33.526676 33.003696 34.089918 34.051474 33.073134 32.610090 34.325306 33.767670 33.998450 33.443090 33.506621 32.674275 35.197006 32.669719 34.266862 17.785242 17.595940 17.813121 18.011274 17.719334 17.560172 17.899608 17.874205 17.857172 17.596179 17.822067 17.417336 18.180636 17.570878 17.983901
 60.792368 61.468429 34.408898 33.374884 35.818382 11.370812 4.508328 4.336436 4.517290 4.495584 4.438473 4.617598 2.758034 3.016098 2.977186 25.732218 10.442310 10.060164 10.578420 25.894585 10.502786 10.275996 10.748673 12.380033 12.279732 7.181617 7.817601 11.980566 12.160546 7.254969 7.708831 12.262329 12.494246 7.758129 7.652846 34.855458 15.552617 15.081109 15.943357 35.177858 15.766910 15.233238 16.080555 22.302997 22.260571 12.373478 13.428987 21.828480 22.012271 12.597074 13.191067 21.810961 22.093231 13.133648 12.791678 37.236569 39.060372 38.797215 36.507926 35.972778 38.288101 3.116216 3.088034 2.884186 2.714031 3.109658 3.346264 3.070346 3.004974 3.262240 3.052449 2.974680 3.149455 2.905072 3.083189 2.937925 7.931285 7.841437 7.366450 6.914032 7.921330 7.944282 8.463859 7.818210 7.671004 8.407202 7.918634 8.512220 7.739943 7.532485 8.064337 7.346348 7.895460 7.834137 7.415721 7.905698 7.044514 7.660895 7.592249 7.420601 7.612456 7.962471 8.309840 8.099803 7.923487 7.498404 13.401679 13.301867 12.508881 11.852948 13.322794 13.446215 14.365009 13.327854 13.031342 14.312196 13.417259 14.452694 13.060842 12.531098 13.667593 12.527979 13.493723 13.321815 12.485829 13.422746 12.220244 13.105327 12.912032 12.631699 13.003959 13.561544 14.214403 13.930624 13.469824 12.783769 16.991655 16.237642 3.261423 3.160957 3.172766 29.851212 1.753606 1.679773 1.681180 1.581177 1.560564 1.587654 0.044701 0.042456 0.043015 8.988066 2.833999 2.766569 2.804318 2.772895 2.696426 2.748926 0.632751 0.639976 0.628641 9.082230 8.527454 8.808773 8.328244 8.456129 8.975205 2.717268 2.909913 2.743232 2.710128 2.957591 2.890305 2.701742 2.641245 2.792372 2.777099 2.780733 2.887347 2.659652 2.799367 2.774610 1.442830 1.490296 1.439623 1.446637 1.498283 1.466951 1.424615 1.407888 1.452549 1.450146 1.454754 1.485987 1.406955 1.466264 1.446199
 60.448505 34.647520 60.971115 33.130588 35.631195 4.508328 11.333414 4.313195 4.488190 4.548131 2.919438 3.042160 4.215334 4.578821 2.961144 10.407580 25.748905 10.022196 10.532498 12.455344 12.562897 7.535286 7.898347 25.753203 10.489327 9.806742 10.637055 11.912340 7.575332 11.704412 7.669426 12.187732 7.778450 12.474594 7.616508 15.492772 34.925484 15.024529 15.881756 22.549464 22.778068 12.771147 13.524219 34.850513 15.637048 14.670201 15.917755 21.709016 12.986463 21.436545 13.119687 21.737020 13.052240 22.292893 12.737967 35.031465 39.682015 37.120763 37.996281 38.027115 36.971284 3.030203 2.897621 2.906014 2.742075 2.869562 3.277637 3.160151 3.134956 3.209456 3.012224 3.017611 3.003998 3.080354 3.092001 2.921101 7.819230 7.376444 7.515720 7.082915 7.390885 7.651089 8.192601 8.017028 7.995506 8.222642 7.462414 8.435109 7.747247 7.731811 7.729061 7.278432 8.117092 7.655105 7.833239 7.844538 6.970730 7.940442 7.586631 7.831118 7.494232 7.380733 8.238303 7.727486 8.012076 7.552701 13.400296 12.570648 12.885425 12.278186 12.600318 12.863623 13.751006 13.685366 13.606427 13.931191 12.667235 14.475748 13.292449 13.051194 13.182597 12.182945 13.875858 12.910760 13.178941 13.187138 11.867162 13.481715 12.664945 13.221795 12.703980 12.679447 14.212441 13.275067 13.784246 13.081231 16.794486 3.210230 16.613283 3.133137 3.184222 1.678127 29.783578 1.645672 1.642578 1.610096 0.040488 0.040401 1.676577 1.618519 0.041233 2.832284 8.987778 2.751333 2.783740 2.825683 0.630831 0.633386 2.721456 2.788929 0.628210 8.172324 8.631761 8.447700 8.855452 9.140533 8.513450 2.599657 2.580222 2.808184 2.811001 2.479855 2.788658 2.849956 2.856290 2.711322 2.700909 2.885468 2.645442 2.967758 2.848827 2.730398 1.389349 1.383577 1.452208 1.443369 1.353988 1.423694 1.454314 1.466598 1.419406 1.436701 1.474539 1.407375 1.510177 1.447868 1.444333
 58.957815 33.464698 32.987330 58.916699 34.548938 4.336436 4.313195 11.021931 4.353688 2.858520 4.366468 2.947601 4.124945 2.907125 4.450977 10.012761 10.008881 25.038502 10.215198 11.976566 7.454951 11.958146 7.649405 11.866833 7.373088 11.408617 7.542069 25.025256 10.112809 9.647395 10.286508 11.844980 7.536801 7.480986 12.156862 14.936121 14.934907 33.993345 15.413702 21.724130 12.795170 21.525981 13.085205 21.437999 12.646753 20.830260 12.953896 33.880838 15.044954 14.491111 15.282205 21.139906 12.623230 12.648283 21.536872 33.875183 38.415481 36.452927 37.629107 37.039142 35.463640 2.944516 2.797164 2.832940 2.635703 2.789647 3.192611 3.133133 3.049278 3.065220 3.034494 2.934336 2.931014 3.013716 3.015433 2.867936 7.590448 7.152405 7.344739 6.807754 7.173992 7.436322 8.044697 7.981616 7.781476 7.845257 7.196367 8.179328 7.780040 7.505288 7.524452 7.087745 7.984543 7.664503 7.645404 7.624336 6.702551 7.697595 7.380102 7.657499 7.329426 7.180265 7.904242 7.564152 7.857050 7.399314 12.970423 12.228190 12.660709 11.849849 12.194455 12.505652 13.589542 13.650200 13.246166 13.301947 12.222203 14.001497 13.241084 12.621571 12.771634 11.832761 13.493434 12.811936 12.805798 12.755064 11.401654 13.016021 12.355011 12.966932 12.340911 12.312103 13.651700 13.027826 13.538948 12.787116 16.106728 3.039670 3.085117 16.224762 3.098790 1.616192 1.612756 29.807716 1.618382 0.040084 1.600899 0.039711 1.683922 0.040566 1.653082 2.678078 2.681240 8.989421 2.710402 0.622016 2.713273 0.618069 2.704870 0.626968 2.736853 7.777658 8.420650 8.183874 8.746974 8.856442 8.004857 2.497862 2.416946 2.703201 2.652783 2.433730 2.658050 2.853075 2.722216 2.476474 2.772701 2.766395 2.563883 2.888181 2.695368 2.689607 1.342479 1.326149 1.401992 1.357593 1.313317 1.383764 1.440173 1.404799 1.329998 1.433876 1.402838 1.364242 1.447941 1.414428 1.381399
 60.635263 35.065187 34.625323 33.734676 63.026951 4.517290 4.488190 4.353688 11.431702 2.996376 2.965763 4.640344 2.785540 4.568245 4.517926 10.461363 10.452445 10.152207 26.121258 12.412496 7.807579 7.645019 12.702450 12.279171 7.718132 7.250802 12.515095 11.976484 7.683413 7.316356 12.343899 25.764032 10.672380 10.562653 10.454135 15.625934 15.625480 15.258913 35.656731 22.411017 13.404544 12.950631 22.894181 22.098743 13.236389 12.485747 22.668109 21.719388 13.144688 12.677375 22.242667 34.638326 15.707543 15.683549 15.370209 35.490600 39.778719 37.499870 39.411132 37.849079 37.058001 3.092301 2.957670 2.948430 2.796691 2.944805 3.311289 3.202565 3.149386 3.221066 3.129863 3.038142 2.985751 3.158655 3.123213 3.032587 7.938254 7.539609 7.635532 7.192783 7.554913 7.830638 8.325027 8.194506 8.052963 8.252988 7.621577 8.491030 8.057783 7.769314 7.696572 7.390456 8.166997 7.896635 7.987312 7.912558 7.127129 7.962098 7.658095 8.037352 7.756771 7.590175 8.272912 7.726056 8.121750 7.778582 13.547867 12.827825 13.147250 12.400221 12.790607 13.168397 14.000114 14.095010 13.712312 13.955549 12.938872 14.549709 13.814950 13.064298 13.158192 12.386016 13.854738 13.212141 13.330423 13.254565 12.102982 13.482853 12.773765 13.603031 12.988748 13.005718 14.281605 13.333392 14.030626 13.301407 16.880758 3.162380 3.230456 3.192178 16.384997 1.639561 1.638900 1.657815 29.907697 0.040254 0.041009 1.618501 0.043509 1.631346 1.659359 2.785253 2.780987 2.777408 8.986826 0.631226 0.628788 2.754998 0.627292 2.759179 2.719106 8.278835 8.805991 8.543182 9.448310 8.956000 8.573689 2.730067 2.677383 2.851430 2.857038 2.614333 2.841208 2.925135 2.853528 2.696477 2.954379 2.829184 2.553240 3.063491 2.845707 2.920980 1.437273 1.436543 1.487683 1.485396 1.421803 1.466681 1.501149 1.480570 1.434514 1.499097 1.496072 1.406898 1.549652 1.473639 1.511063
 34.159639 62.523944 62.436629 33.921292 36.467051 4.495584 4.548131 2.858520 2.996376 11.569798 4.520229 4.681087 4.309876 4.672439 3.025117 12.291941 12.497590 7.450911 7.875185 10.484708 26.367454 10.451564 10.896864 10.514623 26.161477 9.998010 10.826083 7.447291 12.386501 11.974159 7.833196 7.648475 12.667974 12.731559 7.775584 22.265409 22.605238 12.868589 13.648082 15.679672 35.940950 15.488263 16.329037 15.594648 35.527682 14.971010 16.220296 12.820724 22.427279 21.925009 13.411583 12.861365 22.481298 22.771499 13.015349 38.903168 40.027719 39.345792 35.889226 36.404153 38.938497 3.219200 3.172676 2.926977 2.843584 3.227021 3.380222 3.028286 3.110776 3.356150 3.032191 3.019115 3.201852 2.877224 3.064783 2.923808 8.193580 7.974877 7.403386 7.209638 8.163752 8.227176 8.543599 7.686845 7.911164 8.655130 8.198944 8.650763 7.673667 7.669763 8.220386 7.521364 7.901665 7.843387 7.386159 7.909412 7.351620 7.913946 7.694452 7.337398 7.623694 8.292338 8.538674 8.216990 7.846934 7.482677 13.858514 13.446384 12.430542 12.238201 13.660750 14.008043 14.468783 13.113963 13.357316 14.773731 13.956764 14.777559 12.911963 12.810836 13.997392 12.947897 13.720252 13.418011 12.545548 13.558070 12.735468 13.490495 13.084706 12.418234 13.156299 14.172544 14.592914 14.092191 13.311214 12.848732 3.233938 16.633516 17.263612 3.183404 3.191571 1.658288 1.761945 0.042517 0.042730 29.932052 1.623309 1.595246 1.716670 1.667784 0.041025 2.775708 2.825176 0.634071 0.630958 8.994062 2.736116 2.749343 2.774710 2.809675 0.624507 9.589050 8.792476 9.180825 8.257516 8.487606 8.998245 2.896424 3.041068 2.797962 2.945827 3.118369 2.893841 2.603213 2.813647 2.931578 2.782917 2.870317 2.973638 2.608467 2.757974 2.715488 1.531314 1.544722 1.474310 1.513943 1.560863 1.513482 1.427355 1.468965 1.508348 1.460709 1.486807 1.529483 1.399635 1.437543 1.452693
