    0.00    -0.28    -0.17    -0.33    -0.64    -0.53
   -0.38     0.00    -0.18    -0.01    -0.38    -0.43
   -0.09    -0.16     0.00     0.05    -0.19    -0.21
    0.27     0.02     0.10     0.00    -0.33    -0.22
    0.21     0.38     0.08     0.06     0.00    -0.33
    0.11    -0.03     0.01     0.06    -0.18     0.00
