    0.00    -0.45    -0.10    -0.74    -0.62     0.15
   -0.16     0.00     1.96     0.95     0.12     2.64
    2.92     4.01     0.00     1.35     0.06     2.35
    3.95     5.67     3.60     0.00     1.25     4.25
    6.52     8.25     6.12     4.77     0.00     6.34
    2.77     4.16     2.05     1.17     0.80     0.00
