    0.00     1.59     1.68     1.40     2.38     2.22
    0.00     0.00     0.92     0.30     0.96     1.32
    0.00     0.00     0.00    -0.49     0.83     0.23
    0.00     0.00     0.00     0.00     1.56     0.34
    0.00     0.00     0.00     0.00     0.00     0.56
    0.00     0.00     0.00     0.00     0.00     0.00
