-7.254044454061697955e+00 -1.426675435598009223e+01 -4.482262234106245913e+00 -7.577228704139859161e+00 -1.788022876213279844e+01 -3.404842915297328076e-01
-4.351570787487364811e+00 -1.402160749426194464e+01 -4.910639533752241270e+00 -9.005844266410241161e+00 -1.830965770697590145e+01 -4.915173574289646297e-01
-6.662656012463117783e+00 -1.460426271013565014e+01 -4.884604408637405193e+00 -8.879054864304372074e+00 -1.799854836034596772e+01 -3.742184400428021362e-01
-7.217728597399104551e+00 -1.520412374780862486e+01 -4.502114783643130558e+00 -7.638315064593362180e+00 -1.610467761524822450e+01 -1.016179866457953551e-01
-7.547792231712289635e+00 -1.408958508080051075e+01 -4.620115938259116817e+00 -7.476656627638808672e+00 -1.693926519543397546e+01 -3.796287429419145099e-01
