    0.00     1.34     0.84     0.66     0.24     0.87
    1.43     0.00    -0.10     0.03     0.02    -0.28
    0.25    -0.41     0.00    -0.24    -0.04    -0.11
    0.50    -0.77    -0.41     0.00    -0.64    -0.86
   -0.61    -1.61    -1.80    -1.83     0.00    -2.17
    0.52    -0.45    -0.10    -0.14    -0.38     0.00
