    0.00     0.72     0.89     0.60     0.78     0.00     0.00     0.00     0.00     0.00     0.00
    0.67     0.00     0.67     0.61     0.54     0.00     0.00     0.00     0.00     0.00     0.00
    0.95     0.49     0.00     0.81     0.57     0.00     0.00     0.00     0.00     0.00     0.00
    1.55     1.38     1.77     0.00     1.47     0.00     0.00     0.00     0.00     0.00     0.00
    2.68     2.63     2.67     2.97     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     0.91     1.02     0.74     0.76     1.25
    0.00     0.00     0.00     0.00     0.00     0.61     0.00    -0.05     0.43     0.48     0.64
    0.00     0.00     0.00     0.00     0.00     1.04    -0.06     0.00     0.59     1.13     0.89
    0.00     0.00     0.00     0.00     0.00     1.03     1.41     1.41     0.00     1.77     1.68
    0.00     0.00     0.00     0.00     0.00     0.86     0.81     0.87     1.24     0.00     1.49
    0.00     0.00     0.00     0.00     0.00     5.25     4.78     5.32     5.47     5.46     0.00
