    0.00    -0.60     1.31     0.00    10.26     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     5.29    -1.89    17.70     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00    -0.95    13.94     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     8.16     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     1.10    -4.02     2.73    17.90     0.63
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     7.26    -2.71    15.83    -2.30
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.16    12.31     6.73
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    16.43     5.63
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    14.22
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
