    0.00     0.69     1.44    -0.65    11.51     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     4.71    -0.49    18.62     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00    -1.26    14.94     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     8.72     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     1.17    -3.84     2.21    17.91     0.53
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     6.71    -2.16    15.16    -3.70
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     1.08    12.82     6.33
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    17.14     4.84
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    13.47
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
