    0.00     1.24     0.86     0.00     2.30     0.00     0.00     0.00     0.00     0.00     0.00
    2.16     0.00    -0.47     4.32     0.25     0.00     0.00     0.00     0.00     0.00     0.00
    0.67    -0.06     0.00    -1.33     1.34     0.00     0.00     0.00     0.00     0.00     0.00
    0.77     0.55     1.48     0.00     3.33     0.00     0.00     0.00     0.00     0.00     0.00
    1.45     2.96     3.00     0.53     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     1.45     2.30     0.03     0.94    -0.12
    0.00     0.00     0.00     0.00     0.00     1.68     0.00    -0.95     3.83     3.17     3.93
    0.00     0.00     0.00     0.00     0.00     0.59     0.29     0.00    -0.72     0.67     1.49
    0.00     0.00     0.00     0.00     0.00     0.23    -0.44     0.65     0.00     0.42     0.41
    0.00     0.00     0.00     0.00     0.00     0.81     1.26     3.92     0.24     0.00     0.19
    0.00     0.00     0.00     0.00     0.00    -0.32     6.89     5.53     0.68     0.18     0.00
