    0.00    -0.52    -0.51     0.00    -0.65     0.00     0.00     0.00     0.00     0.00     0.00
    1.02     0.00     1.52     1.13     1.36     0.00     0.00     0.00     0.00     0.00     0.00
   -0.13     0.87     0.00     0.34     0.44     0.00     0.00     0.00     0.00     0.00     0.00
   -0.62    -0.88    -0.67     0.00    -0.69     0.00     0.00     0.00     0.00     0.00     0.00
   -0.45     0.37    -0.03    -0.77     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00    -0.49    -0.62     0.04     0.65     0.00
    0.00     0.00     0.00     0.00     0.00     0.91     0.00     2.22     2.52     2.10     3.42
    0.00     0.00     0.00     0.00     0.00     0.21     1.43     0.00    -0.26    -0.21     0.30
    0.00     0.00     0.00     0.00     0.00    -0.61    -0.79    -0.65     0.00     0.02    -1.02
    0.00     0.00     0.00     0.00     0.00    -0.82    -0.66    -1.60    -1.45     0.00    -0.32
    0.00     0.00     0.00     0.00     0.00    -1.67     0.59    -1.36    -0.19     0.46     0.00
