    0.00    -0.11     0.15    -0.24     0.46     0.00     0.00     0.00     0.00     0.00     0.00
    0.09     0.00     0.30    -0.31    -0.21     0.00     0.00     0.00     0.00     0.00     0.00
   -0.27     0.04     0.00     0.30     0.17     0.00     0.00     0.00     0.00     0.00     0.00
    0.01    -0.13     0.14     0.00    -0.60     0.00     0.00     0.00     0.00     0.00     0.00
    0.19    -0.30    -0.05    -0.15     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     0.19    -0.35    -0.12     0.12    -0.11
    0.00     0.00     0.00     0.00     0.00    -0.02     0.00     0.46     0.08     0.12    -0.59
    0.00     0.00     0.00     0.00     0.00    -0.07     0.46     0.00     0.10     0.20     0.52
    0.00     0.00     0.00     0.00     0.00     0.23     0.04     0.39     0.00     0.27     0.26
    0.00     0.00     0.00     0.00     0.00    -0.16     0.14     0.34    -0.19     0.00     0.27
    0.00     0.00     0.00     0.00     0.00     0.51     1.09    -0.74     0.22     0.47     0.00
