    0.00    -0.66     0.27    -0.31    -0.34     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00    -0.25     0.12     0.24     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.19    -0.17     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00    -0.03     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00    -0.17    -0.18     0.23     0.12     0.77
    0.00     0.00     0.00     0.00     0.00     0.00     0.00    -0.56    -0.12    -0.21    -0.63
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    -0.05    -0.47    -0.63
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.33     0.24
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00    -0.44
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
