    0.00     0.00    -0.06    -0.22     0.30     0.00     0.00     0.00     0.00     0.00     0.00
    0.10     0.00     0.07    -0.01     0.23     0.00     0.00     0.00     0.00     0.00     0.00
   -0.18    -0.10     0.00    -0.05     0.10     0.00     0.00     0.00     0.00     0.00     0.00
   -0.01    -0.04    -0.18     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
   -0.50    -0.19    -0.27    -0.40     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     0.10     0.02     0.03    -0.04    -0.09
    0.00     0.00     0.00     0.00     0.00     0.03     0.00     0.24     0.04     0.09     0.19
    0.00     0.00     0.00     0.00     0.00     0.02     0.07     0.00    -0.05     0.07     0.30
    0.00     0.00     0.00     0.00     0.00    -0.32    -0.00    -0.04     0.00     0.12    -0.08
    0.00     0.00     0.00     0.00     0.00    -0.27    -0.11     0.02    -0.14     0.00     0.12
    0.00     0.00     0.00     0.00     0.00    -0.19    -0.09    -0.24    -0.21    -0.01     0.00
