    0.00    -0.60     0.23    -0.42    -1.37     0.00     0.00     0.00     0.00     0.00     0.00
   -1.16     0.00    -1.52    -2.10    -2.74     0.00     0.00     0.00     0.00     0.00     0.00
    1.11     1.00     0.00    -0.41    -0.52     0.00     0.00     0.00     0.00     0.00     0.00
    1.65     1.91     2.05     0.00    -0.32     0.00     0.00     0.00     0.00     0.00     0.00
    5.29     5.10     5.71     4.05     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00    -0.57    -0.58    -0.46    -1.00    -0.52
    0.00     0.00     0.00     0.00     0.00    -1.02     0.00    -2.26    -0.70    -1.91    -2.98
    0.00     0.00     0.00     0.00     0.00     0.08     0.45     0.00     0.29    -0.86    -0.65
    0.00     0.00     0.00     0.00     0.00     1.11     2.03     0.97     0.00     1.34     0.78
    0.00     0.00     0.00     0.00     0.00     0.46     2.07     1.17     4.08     0.00    -1.24
    0.00     0.00     0.00     0.00     0.00     6.03     5.15     7.19     7.96     6.35     0.00
