    0.00     0.43    -0.61    -0.02     0.56     0.00     0.00     0.00     0.00     0.00     0.00
    0.37     0.00    -0.76    -0.25     0.78     0.00     0.00     0.00     0.00     0.00     0.00
   -0.22    -0.96     0.00    -0.58     1.01     0.00     0.00     0.00     0.00     0.00     0.00
   -0.05     1.47    -0.42     0.00    -0.13     0.00     0.00     0.00     0.00     0.00     0.00
   -0.03     2.34    -2.49    -0.34     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00    -1.05    -0.03    -0.25     0.04    -0.25
    0.00     0.00     0.00     0.00     0.00     0.62     0.00     0.35     0.24     0.15     0.47
    0.00     0.00     0.00     0.00     0.00    -0.90    -1.21     0.00    -0.10    -0.41     0.20
    0.00     0.00     0.00     0.00     0.00    -0.30     0.90     0.00     0.00    -0.02    -0.02
    0.00     0.00     0.00     0.00     0.00    -0.00     1.27    -1.06    -0.01     0.00     0.03
    0.00     0.00     0.00     0.00     0.00    -0.50     2.08     0.21    -0.03     0.03     0.00
