    0.00     0.75     1.19     0.52     0.59     0.00     0.00     0.00     0.00     0.00     0.00
    0.63     0.00     0.15     0.60     0.37     0.00     0.00     0.00     0.00     0.00     0.00
    1.20    -0.01     0.00     1.24     0.70     0.00     0.00     0.00     0.00     0.00     0.00
    1.52     1.40     1.97     0.00     1.52     0.00     0.00     0.00     0.00     0.00     0.00
    2.82     2.49     3.14     2.67     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     1.15     1.28     0.57     0.43     1.18
    0.00     0.00     0.00     0.00     0.00     0.76     0.00    -0.89     0.70     0.12     0.78
    0.00     0.00     0.00     0.00     0.00     0.68    -0.31     0.00     1.00     0.98     1.16
    0.00     0.00     0.00     0.00     0.00     1.06     1.66     2.05     0.00     1.13     1.53
    0.00     0.00     0.00     0.00     0.00     0.95     0.92     1.15     1.55     0.00     1.25
    0.00     0.00     0.00     0.00     0.00     5.35     5.43     5.17     5.54     5.28     0.00
