2.672935564326683888e+00 -3.889094213044806736e+00 6.767454439381753062e+00 4.212609721328682610e+00 -4.993872296609705330e+00 1.050735332329008109e+01
2.609633100894884983e+00 -3.834474103187732297e+00 6.663571171602924004e+00 4.327156137415231640e+00 -4.941933396803475986e+00 1.048270613841835974e+01
2.554563849376380702e+00 -3.902078766602954829e+00 6.640231246284717948e+00 4.253624299678935294e+00 -5.015562142347103958e+00 1.052499212688522690e+01
2.666815315812012699e+00 -3.918607611141444735e+00 6.594432956643751176e+00 4.167542297464482459e+00 -4.866210044190882655e+00 1.054770246874907258e+01
2.584844251587657737e+00 -3.880972933678632941e+00 6.737568325358054722e+00 4.230103234772099263e+00 -4.979212770445363034e+00 1.045910287574160336e+01
