    0.00     0.33     0.53     0.26    -0.06     0.14
    0.00     0.00     0.09    -0.26    -0.35    -0.42
    0.00     0.00     0.00     0.17    -0.63    -0.45
    0.00     0.00     0.00     0.00    -0.31    -0.01
    0.00     0.00     0.00     0.00     0.00     0.08
    0.00     0.00     0.00     0.00     0.00     0.00
