-5.511705153240271216e+00 -1.207373493061176184e+01 -1.417186278185202042e+00 -3.972030996238272493e+00 -1.317851301417666043e+01 2.322712605723125989e+00
-5.575007616672070121e+00 -1.201911482075468740e+01 -1.521069545964031100e+00 -3.857484580151723463e+00 -1.312657411437043109e+01 2.298065420851404639e+00
-5.630076868190574402e+00 -1.208671948416990993e+01 -1.544409471282237156e+00 -3.931016417888019809e+00 -1.320020285991405906e+01 2.340351409318272680e+00
-5.517825401754942405e+00 -1.210324832870839984e+01 -1.590207760923203928e+00 -4.017098420102472645e+00 -1.305085076175783776e+01 2.363061751182117476e+00
-5.599796465979297366e+00 -1.206561365124558804e+01 -1.447072392208900382e+00 -3.954537482794855840e+00 -1.316385348801231814e+01 2.274462158174648252e+00
