    0.00    -0.02     0.01    -0.01    -0.03    -0.09
    0.06     0.00     0.01     0.01     0.00    -0.03
   -0.05    -0.02     0.00    -0.02     0.09    -0.02
   -0.07     0.05    -0.01     0.00     0.00    -0.01
   -0.02    -0.05    -0.02     0.02     0.00    -0.03
   -0.01    -0.02     0.04     0.03     0.02     0.00
