    0.00     1.43     0.68     0.65     0.55     1.14
    1.75     0.00     0.10     0.06     0.09    -0.04
    0.89    -0.31     0.00    -0.07    -0.27    -0.35
    0.84    -0.73    -0.60     0.00    -0.39    -0.84
    0.30    -1.17    -1.42    -1.40     0.00    -1.70
    1.39    -0.40    -0.24    -0.24    -0.12     0.00
