    0.00     1.45     0.67     0.66     0.58     1.23
    1.69     0.00     0.09     0.05     0.09    -0.01
    0.94    -0.29     0.00    -0.05    -0.36    -0.33
    0.91    -0.78    -0.59     0.00    -0.39    -0.83
    0.32    -1.12    -1.40    -1.42     0.00    -1.67
    1.40    -0.38    -0.28    -0.27    -0.14     0.00
