    0.00     0.06     0.01    -0.07    -0.15     0.00     0.00     0.00     0.00     0.00     0.00
    0.49     0.00     1.09     0.51     0.40     0.00     0.00     0.00     0.00     0.00     0.00
    0.04     0.60     0.00    -0.03    -0.01     0.00     0.00     0.00     0.00     0.00     0.00
    0.00    -0.13    -0.72     0.00    -0.28     0.00     0.00     0.00     0.00     0.00     0.00
    0.18     0.18     0.17     0.22     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00    -0.22    -0.19    -0.09    -0.20    -0.63
    0.00     0.00     0.00     0.00     0.00     0.57     0.00     1.68     0.81     0.70     1.53
    0.00     0.00     0.00     0.00     0.00     0.71     0.70     0.00     0.15    -0.08     0.20
    0.00     0.00     0.00     0.00     0.00    -0.05    -0.34    -0.25     0.00    -0.19    -0.56
    0.00     0.00     0.00     0.00     0.00    -0.28    -0.15    -0.95    -0.66     0.00    -0.96
    0.00     0.00     0.00     0.00     0.00    -0.07     0.22     0.20     0.47    -0.21     0.00
