    0.00     0.28     0.18     0.17     1.08     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.38     0.44    -0.17     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00    -0.25    -0.88     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00    -0.63     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     0.28     0.38     0.04    -0.40    -0.06
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.70     0.46     0.63    -0.09
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.18     1.22    -0.04
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.54     0.36
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.43
    0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00     0.00
