    0.00     0.68     1.10     0.36     1.33     0.00     0.00     0.00     0.00     0.00     0.00
    0.58     0.00    -0.73     0.39    -0.01     0.00     0.00     0.00     0.00     0.00     0.00
    0.92    -0.78     0.00     1.31     0.47     0.00     0.00     0.00     0.00     0.00     0.00
    0.68     1.61     2.15     0.00     1.87     0.00     0.00     0.00     0.00     0.00     0.00
    2.73     2.00     2.40     2.96     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     1.35     1.70     0.12     1.53     1.11
    0.00     0.00     0.00     0.00     0.00     0.83     0.00    -1.31     0.65     0.47     0.54
    0.00     0.00     0.00     0.00     0.00     0.49    -0.36     0.00     1.15     1.41     0.77
    0.00     0.00     0.00     0.00     0.00     0.44     2.00     2.23     0.00     1.40     1.01
    0.00     0.00     0.00     0.00     0.00     1.09     1.17     2.60     1.52     0.00     1.43
    0.00     0.00     0.00     0.00     0.00     4.60     6.79     5.63     4.75     6.11     0.00
