    0.00     0.15    -0.10    -0.01    -0.08     0.00     0.00     0.00     0.00     0.00     0.00
   -0.03     0.00    -0.15    -0.05     0.08     0.00     0.00     0.00     0.00     0.00     0.00
    0.03     0.02     0.00    -0.09     0.10     0.00     0.00     0.00     0.00     0.00     0.00
    0.06    -0.05     0.15     0.00    -0.16     0.00     0.00     0.00     0.00     0.00     0.00
   -0.01     0.08    -0.05    -0.01     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00    -0.07    -0.04     0.00     0.07    -0.02
    0.00     0.00     0.00     0.00     0.00     0.06     0.00    -0.11     0.10     0.06    -0.13
    0.00     0.00     0.00     0.00     0.00    -0.00    -0.16     0.00     0.03     0.14    -0.05
    0.00     0.00     0.00     0.00     0.00     0.24     0.07    -0.09     0.00     0.05     0.08
    0.00     0.00     0.00     0.00     0.00     0.04    -0.14    -0.00     0.13     0.00    -0.05
    0.00     0.00     0.00     0.00     0.00     0.15    -0.07     0.02    -0.06    -0.01     0.00
