    0.00    -0.08    -0.38    -0.34    -0.36     0.00     0.00     0.00     0.00     0.00     0.00
    0.16     0.00     1.10     0.64     0.34     0.00     0.00     0.00     0.00     0.00     0.00
   -0.37     0.32     0.00     0.00    -0.13     0.00     0.00     0.00     0.00     0.00     0.00
   -0.19    -0.27    -0.75     0.00    -0.63     0.00     0.00     0.00     0.00     0.00     0.00
    0.10     0.40    -0.02     0.11     0.00     0.00     0.00     0.00     0.00     0.00     0.00
    0.00     0.00     0.00     0.00     0.00     0.00     0.07    -0.67    -0.26    -0.08    -1.04
    0.00     0.00     0.00     0.00     0.00     1.06     0.00     1.35     0.72     0.82     1.48
    0.00     0.00     0.00     0.00     0.00     0.50     0.97     0.00    -0.05    -0.16     0.08
    0.00     0.00     0.00     0.00     0.00     0.11    -0.39    -0.73     0.00    -0.25    -0.77
    0.00     0.00     0.00     0.00     0.00    -0.11    -0.22    -1.46    -0.90     0.00    -1.09
    0.00     0.00     0.00     0.00     0.00    -0.34     0.18    -0.18     0.12    -0.63     0.00
